Npart,Niter,posx,posy,Ix,Iy,Itheta,Ox,Oy,Otheta,f,t
10,100,5,2,-15,14,11,-14.99480363150143,13.884345923666272,11.007810408132222,0.321578714723899,8.40883559998474
10,100,5,2,-15,14,11,-14.996100460009167,2.510314608009459,11.00705099780814,0.3254830695417358,8.485041600011755
10,100,5,2,18,15,-12,18.011801941959508,6.336239135513825,-12.002894515979428,0.340203133676949,8.051949799992144
10,100,5,2,18,15,-12,18.02248435095613,15.01196105040502,-12.020138272807088,0.313645397532377,8.045227900001919
10,100,5,2,18,15,-12,18.052860858233586,14.824653862996707,-12.026578459105652,0.31375859859465405,9.494675699999789
10,100,5,2,18,15,-12,18.012645350918362,6.3373367555904645,-11.999965189797965,0.340203133676949,8.53825699997833
10,100,5,2,18,15,-12,18.00751572434636,-2.4377910644059395,-11.993376019545812,0.34507897876330296,8.845734400005313
10,100,5,2,18,15,-12,18.014416687275823,6.341947495439383,-12.01256074166935,0.34042122259454943,8.578611000004457
10,100,5,2,10,-13,15,10.000062936819688,-4.524256680946069,14.993439591531422,0.32484282490318317,8.841464199998882
10,100,5,2,10,-13,15,10.000257581963972,5.537428131707403,14.99986376936278,0.32980460990478766,8.73841639998136
10,100,5,2,10,-13,15,10.038223310476832,-5.84340309487248,15.058515520076464,0.32552083279160116,9.825791600014782
10,100,5,2,10,-13,15,10.000448046986428,-4.708133156954603,14.99973375724954,0.32448841168878284,8.668647399987094
10,100,5,2,10,-13,15,10.008425605069114,-0.8042034541052777,14.942810694384557,0.32695389491939386,9.217792300012661
10,100,5,2,10,-13,15,10.011152072628178,20.0,15.028570562568891,0.34912607725152467,9.197313799988478
10,100,5,2,14,-19,11,14.01046129208934,-0.3634598777907654,10.992064813907302,0.33519670617640074,9.69653349998407
10,100,5,2,14,-19,11,14.010837311532498,-5.365142562403785,11.005608568020136,0.33399603879447426,9.657475700019859
10,100,5,2,14,-19,11,14.002843122927011,6.676287679500624,10.985807761466862,0.3403658131518375,8.553432900022017
10,100,5,2,14,-19,11,14.006743906722953,-19.366057855459506,10.974948975964146,0.3118899658901529,9.719867800013162
10,100,5,2,14,-19,11,14.006684574372406,-1.5080456560756148,10.999155838485489,0.3361790703979769,9.153004499996314
10,100,5,2,14,-19,11,14.006171379051246,6.673496517588974,10.987506928787152,0.3403658131518375,9.012948100018548
10,100,5,2,-19,17,11,-18.998776154881355,12.141735544011443,11.026161583637645,0.33194075959660474,9.8767596000107
10,100,5,2,-19,17,11,-18.998928214361882,-20.0,11.01154669767368,0.35041994316656994,8.94964269999764
10,100,5,2,-19,17,11,-18.999332102111723,0.6147774007090401,10.986045748404113,0.33217838116986587,9.012437800003681
10,100,5,2,-19,17,11,-20.0,0.33232084912485,11.577177286828489,0.3734195393384325,10.084079499996733
10,100,5,2,-19,17,11,-18.994502544121918,8.509941460789772,10.981667722433732,0.3311339514641365,8.461808099993505
10,100,5,2,-19,17,11,-18.99934226267067,7.6432312547709405,11.015348828171037,0.3315428816134697,9.847603100002743
10,100,5,2,-12,-14,10,-11.999533820270624,-8.08977110535494,9.991224370649523,0.316264982274134,12.034923900006106
10,100,5,2,-12,-14,10,-11.999935670696054,-4.4622622097111835,10.000555099841899,0.316990066331044,19.20470000000205
10,100,5,2,-12,-14,10,-11.999733971852296,-2.970843647351153,10.000977317304693,0.31724673325384395,9.858496400003787
10,100,5,2,-12,-14,10,-12.004522852631913,-4.431609153285587,9.998505221515725,0.31722106656156396,8.773409099987475
10,100,5,2,-12,-14,10,-12.005505972625194,-8.13664980976866,9.995310893647133,0.316297065639484,8.546736000018427
10,100,5,2,-12,-14,10,-12.005185779861769,-4.523848356332698,10.012961848452973,0.3175226501958539,8.469417900021654
10,100,5,2,11,-19,-11,11.00433387746956,-1.2851057906512484,-11.005158932104877,0.3287402178172042,9.72051630000351
10,100,5,2,11,-19,-11,11.005095562524208,-10.466420420213925,-11.073127016771467,0.32676069352494275,9.470054199977312
10,100,5,2,11,-19,-11,10.993741873711704,-0.2748410240882964,-11.014440985707923,0.3297377124801016,9.74729220001609
10,100,5,2,11,-19,-11,11.017789230125954,-5.607362896905515,-11.014778396125614,0.3277968507716733,7.965816799987806
10,100,5,2,11,-19,-11,11.026011035005768,-5.530422498908552,-11.02375153118041,0.32782004832197326,9.826194499997655
10,100,5,2,11,-19,-11,11.02424893211684,-5.276049766573008,-11.021607803350626,0.3276576654698737,9.213883099990198
10,100,5,2,15,18,-18,15.007833647107152,17.87489525950932,-17.979448633156476,0.3115540957841175,8.340490400005365
10,100,5,2,15,18,-18,15.012339668596603,11.002055753943292,-17.97785871113948,0.33549289153680995,9.048690399999032
10,100,5,2,15,18,-18,15.003959275885828,9.815321547605611,-17.966118769705098,0.3341878344427517,10.135420300008263
10,100,5,2,15,18,-18,15.010433322412934,9.885734866521885,-17.965060862112736,0.333752815411399,9.71127170001273
10,100,5,2,15,18,-18,15.014572134292681,1.9753320428584622,-17.978928165154052,0.33795540998214585,8.12265400000615
10,100,5,2,15,18,-18,15.005524182615602,9.877635250084047,-17.959223000521,0.333752815411399,8.840882699994836
10,100,5,2,10,-18,15,10.003795979807935,4.464843198499221,14.983926833459604,0.33113751177633677,9.03235809999751
10,100,5,2,10,-18,15,10.005162973547392,4.489356074168394,15.030947649643025,0.33122996739748467,9.041772900003707
10,100,5,2,10,-18,15,10.002363466272149,-8.55004655457612,15.003762161663321,0.3263298194766454,9.89369720002287
10,100,5,2,10,-18,15,10.000771867228087,4.474997910015876,14.999728330038897,0.33030541118600554,8.774786199996015
10,100,5,2,10,-18,15,10.002426061525,-8.5393492826887,14.98951581348296,0.3262219545853062,8.823232299997471
10,100,5,2,10,-18,15,10.005488492348231,-5.633669135482241,14.992036054497033,0.32794008821163817,9.402265200013062
10,100,8,2,18,17,-12,18.002777719313467,17.002496170784543,-11.992181270613578,0.28660719104260474,14.302999400009867
10,100,8,2,18,17,-12,18.00379954948888,17.001101684557966,-11.994512616569537,0.28660719104260474,15.976462299993727
10,100,8,2,18,17,-12,18.017283241383634,6.350640739712446,-11.942801927152516,0.37101910773490576,14.88129730001674
10,100,8,2,18,17,-12,10.616848492159544,16.993884694467642,-12.020103703806623,0.41321766941516125,14.392274600017117
10,100,8,2,18,17,-12,20.0,16.54533082809118,-10.054386999336655,0.3780213941854985,14.79236600000877
10,100,8,2,18,17,-12,18.00394840436921,17.00500512670395,-11.994750807937354,0.28660719104260474,14.94658519999939
10,100,8,2,-13,16,-13,-3.275586456820367,16.00348767802632,-12.984165419076067,0.4089409262363376,13.752076300006593
10,100,8,2,-13,16,-13,-12.998772342303827,16.00311064637765,-12.936962038593293,0.2722760040448561,14.232932599988999
10,100,8,2,-13,16,-13,-12.996388296225636,16.00055327051203,-12.971491520382761,0.27235231662106385,13.603220500022871
10,100,8,2,-13,16,-13,-12.995141219155776,9.742551007617658,-12.938243753163922,0.3605333153952207,14.559647500020219
10,100,8,2,-13,16,-13,-12.99812850313009,15.964024844228625,-12.997866177107827,0.2723486826888635,15.602171800012002
10,100,8,2,-13,16,-13,-12.996636561286419,6.482081264083513,-12.971177068837738,0.3624011565462104,13.858629599999404
10,100,8,2,-14,-16,-19,-14.007253989726848,-16.05539730066829,-19.001568008197843,0.2840208911093388,17.104914700001245
10,100,8,2,-14,-16,-19,-14.01042331864816,-16.04289088318184,-18.996094132644853,0.2840208911093388,15.021858099993551
10,100,8,2,-14,-16,-19,-13.558510140155114,-16.492569011244125,-20.0,0.31044848327648644,13.955965400004061
10,100,8,2,-14,-16,-19,-14.018207928885364,-15.999747262858378,-18.958299845541152,0.28369596572228095,13.130415300023742
10,100,8,2,-14,-16,-19,-14.0134668067034,-15.992570641672195,-18.99220946868908,0.28361974865618095,13.581184099981328
10,100,8,2,-14,-16,-19,-14.007510479719993,-15.99787520293635,-19.002131080912413,0.28361974865618095,12.878102300019236
10,100,8,2,15,-12,-11,15.004240267628395,-11.994404823361949,-10.988572313864484,0.28985138942956873,13.04738790000556
10,100,8,2,15,-12,-11,15.001271051987286,-11.992854136446894,-10.989666762725989,0.28985138942956873,12.938785700011067
10,100,8,2,15,-12,-11,15.00160653216319,-11.994382131622254,-10.986923088746018,0.28985138942956873,13.350405800010776
10,100,8,2,15,-12,-11,15.003602388549966,-11.998944448574964,-10.993370943246763,0.28985138942956873,13.239665600005537
10,100,8,2,15,-12,-11,15.000605196820825,-11.992135048280721,-10.985066118303026,0.28985138942956873,12.78642360001686
10,100,8,2,15,-12,-11,15.002086615009791,-11.991364158415541,-10.988718108267951,0.28985138942956873,12.963421799999196
10,100,8,2,-16,19,14,-15.99447287082954,19.002618908272353,13.970604925402705,0.28637533998047215,14.308914599998388
10,100,8,2,-16,19,14,-15.995614652976203,19.004448391673495,13.975920435680933,0.28637533998047215,14.390506099996855
10,100,8,2,-16,19,14,-6.135922192133122,19.0023203294778,13.94616746081951,0.4118572886235732,14.846890000015264
10,100,8,2,-16,19,14,-15.998001204278205,13.71483531842653,14.029565074616212,0.3710466709796295,13.554813700000523
10,100,8,2,-16,19,14,-15.996415616703374,11.254671730279123,14.03040160699532,0.37125225754138363,14.28440150001552
10,100,8,2,-16,19,14,-15.99251967879364,11.25782681947598,14.025190145212655,0.37125225754138363,14.427027500001714
10,100,8,2,-18,-19,17,-18.172881408651516,-3.839672133371861,17.23649615302054,0.3606868181263107,13.335753399995156
10,100,8,2,-18,-19,17,-17.99488479235097,-11.179176317804838,17.012049215283522,0.3634916577789533,13.442398399987724
10,100,8,2,-18,-19,17,-18.169014182902018,2.1208617445221902,17.2920388906317,0.3647691996625432,16.515150600025663
10,100,8,2,-18,-19,17,-17.998589336631913,-18.991066832769935,16.988991794917673,0.3111196434204969,13.575651199993445
10,100,8,2,-18,-19,17,-17.994031846216686,-13.925495457277513,17.070714226239645,0.3627544930122173,12.497314900014317
10,100,8,2,-18,-19,17,-17.999935561817754,-20.0,16.95882600498833,0.328833827240127,13.022475199977634
10,100,8,2,11,12,12,11.002068796197612,12.002828602558633,11.995170334138523,0.2546547831374981,12.845508999977028
10,100,8,2,11,12,12,11.002626500772571,12.003522544274789,11.995673729971736,0.2546547831374981,14.998406999977306
10,100,8,2,11,12,12,11.002012062663587,12.012257214993651,11.991770797641923,0.255242588557261,14.02543120001792
10,100,8,2,11,12,12,11.0024173835413,12.004054009907552,11.995916949547691,0.2546547831374981,13.532580600003712
10,100,8,2,11,12,12,11.002245968249301,12.004385315448523,11.995073474268715,0.2546547831374981,16.213828099978855
10,100,8,2,11,12,12,11.002086968844011,12.000240240072184,11.9968155394062,0.2546547831374981,16.10373550001532
10,100,8,2,12,11,11,12.020734548365246,11.002649892885144,11.044116243774571,0.2558601221341263,14.858603900007438
10,100,8,2,12,11,11,12.001907469209687,11.005249422585205,10.999498221561657,0.2544050577145234,15.071107900002971
10,100,8,2,12,11,11,12.002988648445363,11.002002016815913,11.019909414268215,0.25446485488245224,16.433149000018602
10,100,8,2,12,11,11,12.005383469642814,11.002401456539594,11.014769262178445,0.25446485488245224,14.59793200000422
10,100,8,2,12,11,11,12.007015602855827,11.001348078489801,11.010712678012368,0.2550548536060173,14.892500999994809
10,100,8,2,12,11,11,12.004245551400519,11.001040662014079,11.022155839497213,0.25446485488245224,15.576797699992312
10,100,8,2,-11,17,17,-10.978304872377226,16.99567815132282,17.298924502181983,0.27467803322930007,16.537653700012015
10,100,8,2,-11,17,17,-10.997951356900407,17.035347881151324,17.00308587223977,0.2724867721124775,14.71369410000625
10,100,8,2,-11,17,17,-10.960462172387537,17.023084872115998,17.26281994286746,0.27402029150103324,17.820394800015492
10,100,8,2,-11,17,17,-10.98762767092563,4.039385050074173,17.020836495113187,0.36647479454282417,16.889459400001215
10,100,8,2,-11,17,17,-10.99763578365501,17.02810279827591,17.002623405033308,0.2725267453666816,14.686653299984755
10,100,8,2,-11,17,17,6.055401580537928,16.974567555963638,17.245387026376328,0.4112048659971676,15.39861970001948
10,100,5,5,17,15,-15,16.81545372127283,15.062382730699728,-15.043435191213675,0.2535355696832363,6.1225353999761865
10,100,5,5,17,15,-15,16.868673500724196,15.004048494433116,-15.009641737647295,0.25313855193176626,5.487392000010004
10,100,5,5,17,15,-15,16.85427242038829,15.002764396337255,-15.038762808612656,0.25354751487635085,5.6503087999881245
10,100,5,5,17,15,-15,16.861716373011365,15.005307944163338,-14.9985346813035,0.25313855193176626,5.983215800020844
10,100,5,5,17,15,-15,15.816659171728727,15.056383084065079,-15.043149183318508,0.2546978152548032,6.339653600007296
10,100,5,5,17,15,-15,16.84953499989643,15.004182584041285,-15.029868490863707,0.25354751487635085,6.214729400002398
10,100,5,5,12,17,-11,11.861085219386014,17.0082450617723,-11.118753983613242,0.24714074807766834,6.917463100020541
10,100,5,5,12,17,-11,12.012148987643169,17.03198030459635,-10.97539811306846,0.24821066137406728,6.092696400010027
10,100,5,5,12,17,-11,11.867888588965785,16.9981472284917,-11.11182627585251,0.24714074807766828,6.229236599989235
10,100,5,5,12,17,-11,10.904441652937669,17.00008372849448,-11.178880765890506,0.24767570472586775,6.708151300001191
10,100,5,5,12,17,-11,8.721990785777308,17.00436517153275,-10.877175179003377,0.2541136312852338,6.252672900009202
10,100,5,5,12,17,-11,10.863078548603424,16.99410388180692,-11.124815217649864,0.24751890708760238,6.4892496000102255
10,100,5,5,-17,-15,19,-16.384996207751023,-14.667291464141748,20.0,0.2675283411214552,6.428907399997115
10,100,5,5,-17,-15,19,-16.362419312574172,-14.668047312840267,20.0,0.2675283411214552,5.3862617000122555
10,100,5,5,-17,-15,19,-15.85059249802094,-14.99478398204916,18.98034097741433,0.25498364056547385,6.284583199972985
10,100,5,5,-17,-15,19,-16.8717199228411,-14.997589865346848,18.98551748875873,0.25345240721481965,6.407126699981745
10,100,5,5,-17,-15,19,-15.938202239514288,-15.064659577770346,18.778577812300824,0.2546489814072584,5.872258600022178
10,100,5,5,-17,-15,19,-16.404291896257245,-14.667473466759244,20.0,0.2675283411214552,5.479045299987774
10,100,5,5,-16,-12,19,-16.06770297618317,-11.997656703642008,19.030801126967145,0.23452132584974328,6.963585999998031
10,100,5,5,-16,-12,19,-15.198226523599658,-11.998372158600517,18.983126210651072,0.23463378648814726,5.7737729999935254
10,100,5,5,-16,-12,19,-15.388496243970227,-11.983947836515332,20.0,0.2492741168694556,6.064229999989038
10,100,5,5,-16,-12,19,-15.220281016200248,-11.999945445936858,18.999952672969368,0.23369320660331455,5.841635399992811
10,100,5,5,-16,-12,19,-16.092720598884107,-11.999894535448714,18.998812125901374,0.23399991743532522,7.286551099998178
10,100,5,5,-16,-12,19,-16.08115482216808,-11.998327010538288,19.010010138606383,0.23452132584974328,5.840985000017099
10,100,5,5,-11,-19,-11,-10.368971594158868,-20.0,-12.672998155794113,0.31147941856815864,7.124162000021897
10,100,5,5,-11,-19,-11,-11.170909168979763,-18.996799402128783,-11.009535036840063,0.2603913620741475,7.502004699985264
10,100,5,5,-11,-19,-11,-10.009204175055885,-18.998931814123576,-10.963882725084076,0.2597925091748451,6.014662400004454
10,100,5,5,-11,-19,-11,-10.428198833812006,-18.994619420838042,-10.991016517470143,0.26010458744631254,6.51905249999254
10,100,5,5,-11,-19,-11,-10.044251296979477,-18.999381901685567,-10.960241588255336,0.2597925091748451,7.346776299993508
10,100,5,5,-11,-19,-11,-10.012935010106606,-18.999490684054336,-10.956358710157755,0.2597925091748451,7.426274400000693
10,100,5,5,-15,10,-14,-14.610641893407895,10.001691248629157,-13.897869164562884,0.23377306994774272,6.562554000003729
10,100,5,5,-15,10,-14,-15.290177184632647,10.002640250382735,-13.9210841537341,0.23438209591705067,5.765103000012459
10,100,5,5,-15,10,-14,-14.61258818889926,10.001868675334551,-13.902377014493151,0.23377306994774272,6.203184900019551
10,100,5,5,-15,10,-14,-14.619340647923952,10.000817963213871,-13.88724198615029,0.23377306994774272,6.238071800005855
10,100,5,5,-15,10,-14,-14.614527056013713,10.002054313276973,-13.907070837854574,0.23377306994774272,5.490223700006027
10,100,5,5,-15,10,-14,-14.579996262634033,10.002487728921627,-13.951141875920104,0.23377306994774277,5.74217359998147
10,100,5,5,15,14,-18,15.390692349932777,14.018187023872429,-18.107439396083176,0.2365149462578125,7.002375799987931
10,100,5,5,15,14,-18,14.074294469166539,14.048667035464689,-18.054190866005285,0.2351960896801668,6.457958500017412
10,100,5,5,15,14,-18,14.307355546609372,14.41656021505284,-20.0,0.2785025734557225,5.468493699998362
10,100,5,5,15,14,-18,14.886459761066122,14.023475927252251,-17.906500134949713,0.23567660331698342,5.00380830001086
10,100,5,5,15,14,-18,8.148605449424883,14.025269663491258,-18.19072705685835,0.2562773475336987,4.944307300000219
10,100,5,5,15,14,-18,14.036328184855154,14.02317537936227,-18.055101053538326,0.23435774673933762,5.0284831000026315
10,100,5,5,-11,-11,15,-10.642235309661533,-10.998530972665366,15.076087302863826,0.22953376195599978,5.37407289998373
10,100,5,5,-11,-11,15,-10.57702861753895,-10.995774165482482,15.026770258109591,0.22947300123193126,6.456829100003233
10,100,5,5,-11,-11,15,-10.625151824812395,-10.998630284140464,15.07634034142036,0.22953376195599978,5.002184000011766
10,100,5,5,-11,-11,15,-10.56689640562795,-10.994437877254018,15.044197300029825,0.22947300123193126,5.069347699987702
10,100,5,5,-11,-11,15,-10.576526300867005,-10.999244618965161,15.044007753803301,0.22947300123193126,5.883555900014471
10,100,5,5,-11,-11,15,-10.626250035139417,-10.994909936340513,15.09849297636493,0.22953376195599978,5.647568300017156
10,100,5,5,-12,-13,14,-11.861102775327272,-12.999771913988539,14.032564872430074,0.22890590114062553,4.606646800006274
10,100,5,5,-12,-13,14,-11.87578057527931,-12.991088605245455,14.002691258814473,0.22890590114062553,5.238867099978961
10,100,5,5,-12,-13,14,-11.86009155793091,-12.995212214237156,13.98633259472403,0.22890590114062553,5.247374700004002
10,100,5,5,-12,-13,14,-11.855303133612754,-12.995793561078976,14.009696251845922,0.22890590114062553,6.528376999980537
10,100,5,5,-12,-13,14,-11.887647777391926,-12.995823127893448,13.982378618605896,0.22907805652548618,5.048016399989137
10,100,5,5,-12,-13,14,-11.080677253134407,-12.993804256085417,14.080278205424754,0.22995908702447898,4.972773599991342
10,100,5,8,13,-18,12,13.004880791448656,1.4733617156363341,11.99875593656072,0.31544936478758356,8.559704799990868
10,100,5,8,13,-18,12,13.004196498283168,17.83466934051404,11.999399643231568,0.3312632214089133,7.8546406000095885
10,100,5,8,13,-18,12,13.00140096211619,-4.8423154656975544,11.998970016027844,0.3136298879719238,7.200593200017465
10,100,5,8,13,-18,12,13.002297330641596,-12.853098103849836,12.000498524473329,0.31503496437405254,7.146371699986048
10,100,5,8,13,-18,12,13.00267463101079,-0.8551288067994384,11.994765223492605,0.3154364147746607,6.890035299991723
10,100,5,8,13,-18,12,13.001933751862357,-18.132877038838945,12.021534910455188,0.31389473344697805,7.181799900019541
10,100,5,8,-10,19,10,-9.994980408211243,8.561441185142671,9.990305862736212,0.32549857495426354,7.842739200015785
10,100,5,8,-10,19,10,-9.9924847330896,-4.6871705892756435,9.949456665646252,0.33238108454265514,13.858779500005767
10,100,5,8,-10,19,10,-9.995414884348651,-1.60395357987057,9.996359431842196,0.33039916952057613,12.418953399988823
10,100,5,8,-10,19,10,-9.99756656394591,5.551628975977185,9.994178312172533,0.3267217881319529,13.305805899988627
10,100,5,8,-10,19,10,-9.991179340892568,2.3437389352326177,9.990134297536466,0.3281617732651822,14.43684629999916
10,100,5,8,-10,19,10,-9.998457735534211,4.506458535838805,9.998717306395339,0.32646630689863804,16.613408599980175
10,100,5,8,-15,10,-13,-14.99700330590957,9.987280448292623,-13.004417749549512,0.3064812238406003,14.59565490001114
10,100,5,8,-15,10,-13,-14.994572045078908,9.898763085124237,-13.024981355837987,0.30627294836191377,13.654989900009241
10,100,5,8,-15,10,-13,-14.999717047944838,9.820553470574358,-13.009739401676457,0.30670492713252295,13.047828900016611
10,100,5,8,-15,10,-13,-14.992677907444083,9.872773452650387,-13.04782601899004,0.3061495258560254,12.884991200000513
10,100,5,8,-15,10,-13,-14.995943530599185,9.90241701201864,-13.017929786714276,0.30627294836191377,14.258961500017904
10,100,5,8,-15,10,-13,-14.993217356069085,2.965832310851936,-13.0296742819134,0.33574007164275466,13.263538300001528
10,100,5,8,17,13,-11,16.99596863133546,6.118269310586275,-11.120756883753064,0.32029259742714455,23.97525499999756
10,100,5,8,17,13,-11,17.005384957500908,5.754300961049133,-11.09610410989397,0.32055448348231325,18.611592300003394
10,100,5,8,17,13,-11,16.973924154411296,2.198139167247372,-11.026471436264462,0.3216436913935831,14.875729999999749
10,100,5,8,17,13,-11,16.981057545951014,-5.761389189775466,-10.914091628736685,0.32432207150326325,23.514877900015563
10,100,5,8,17,13,-11,16.973690974838025,-1.8675717849523275,-11.094103795371435,0.3230245451390181,11.646805900003528
10,100,5,8,17,13,-11,16.982930829349602,-9.211695991552416,-11.034388757662077,0.32862533554614926,10.27246509998804
