Npart,Niter,posx,posy,Ix,Iy,Itheta,Ox,Oy,Otheta,f,t
10,100,5,8,-26,-23,25,-25.977350738881107,4.703719834685723,25.027261376821635,0.37519208100162404,7.742634399997769
10,100,5,8,-26,-23,25,-25.99195539935088,-23.277593363794374,25.012598846284135,0.33729216087309194,6.413901899999473
10,100,5,8,-26,-27,-29,-26.11174757383836,-3.3918759138809844,-28.60298858161221,0.38070776180488897,6.162816700001713
10,100,5,8,-26,-27,-29,-26.16388395664711,-27.568480807569255,-28.347737958929258,0.3473500177314731,6.246545700007118
10,100,5,8,-26,-27,-29,-26.169526622243946,-12.552246155121358,-28.3356752646175,0.3778409945742988,6.6347365000110585
10,100,5,8,-26,-27,-29,-26.167535114978648,-27.56617229596776,-28.361833104060857,0.3472350011693104,8.116309000004549
10,100,5,8,-26,-27,-29,-25.956274822148092,-1.868011824068575,-30.0,0.39139604424715924,6.2346454999933485
10,100,5,8,-26,-27,-29,-25.724671878871362,11.031808152002327,-29.468450761721957,0.38950024935841887,6.2288329000002705
10,100,5,8,26,-29,-23,26.113046959630793,-3.449226304117442,-22.921136381754867,0.3403459277412081,8.18152199999895
10,100,5,8,26,-29,-23,26.14560827438325,-3.5175630152370414,-22.997105947150946,0.33893792827756847,7.347017900028732
10,100,5,8,26,-29,-23,26.16381262750986,-0.43078663804835854,-22.83780411328406,0.3415450661242674,7.543861700018169
10,100,5,8,26,-29,-23,26.192826242313803,-3.0158808085901243,-22.959265890704764,0.3415951071577933,7.7906804000085685
10,100,5,8,26,-29,-23,26.15696158336005,-3.4513920694002156,-22.912665070891183,0.33925819089213416,7.572453500004485
10,100,5,8,26,-29,-23,26.227637453416897,-2.020500488439998,-22.973029126130008,0.3412548281298172,8.1709692000004
10,100,5,8,21,27,27,21.003843271712906,5.549599312554291,26.99995428226008,0.32991452914355146,7.952192199998535
10,100,5,8,21,27,27,21.002871515108954,1.9881224025705406,27.00050726201921,0.33031483207456447,7.406401399988681
10,100,5,8,21,27,27,21.003375373424145,12.344095057634005,26.99781440042617,0.3304156354790905,7.089536100014811
10,100,5,8,21,27,27,21.00185661708691,10.985333235544536,27.01110996905087,0.330363432604315,6.750549900025362
10,100,5,8,21,27,27,21.004329524857866,5.553000541784017,27.003748400288096,0.32991452914355146,6.873581499996362
10,100,5,8,21,27,27,21.001497829662654,5.301174145692464,26.999210313162834,0.32993075764075475,7.2635439000150654
10,100,5,8,21,-29,-24,21.003949583132048,-10.994509283001975,-24.00062143423018,0.3309446000465449,7.630088499980047
10,100,5,8,21,-29,-24,21.004201887793123,-5.16541757565762,-23.995863750053076,0.3310674064941058,6.517571800010046
10,100,5,8,21,-29,-24,21.002831224896468,1.6762053925055538,-23.99701656402641,0.3317401873920227,6.60966760001611
10,100,5,8,21,-29,-24,21.003791301399907,-5.559073363597453,-24.019232234909172,0.3309920550335391,6.461173099989537
10,100,5,8,21,-29,-24,21.00402050844697,-5.550405955385704,-24.001032391734643,0.33077138289902236,6.6563798999995925
10,100,5,8,21,-29,-24,21.004526685239377,-5.642565137533011,-23.998468765223958,0.33087364559550575,6.943610599992098
10,100,5,8,22,23,-25,22.002652621438184,11.703958366838116,-25.039399148810887,0.32767338606405416,7.611938600020949
10,100,5,8,22,23,-25,22.001558977841665,7.267793180418836,-25.02558345588536,0.3264065584643242,6.876076300017303
10,100,5,8,22,23,-25,22.003223709524164,4.705752795860489,-25.036056044069486,0.3269611353534764,7.19233499999973
10,100,5,8,22,23,-25,22.00080573901228,3.2557957987364863,-24.999759230723846,0.3261782032746733,7.191590699978406
10,100,5,8,22,23,-25,22.00091509139088,3.2852705057160363,-25.000572358209915,0.32634131412442396,6.846173500001896
10,100,5,8,22,23,-25,22.000763380027486,11.703787364655764,-25.03990780889352,0.32767338606405416,6.8961345000134315
10,100,2,8,23,26,-22,23.00965814602724,5.271394777440217,-21.916634962620286,0.36189630984106314,9.286112999980105
10,100,2,8,23,26,-22,23.0278743927933,25.837697893482364,-21.85613215047419,0.3251290535294528,10.506688199995551
10,100,2,8,23,26,-22,23.002322761793906,26.141121207004435,-22.21715862608813,0.3240145784235648,10.017015999997966
10,100,2,8,23,26,-22,22.950629458285526,8.685459810781545,-22.178339261245167,0.36320938430909755,9.246428599988576
10,100,2,8,23,26,-22,23.025490584116028,10.27434566313868,-21.93472990874358,0.3611261479973492,9.446877599984873
10,100,2,8,23,26,-22,23.053387115247634,10.756397963442824,-22.007157374896547,0.3621294466106555,9.990742699999828
10,100,2,8,-23,-23,28,-8.661291960334278,-22.88492123929027,28.235109256109595,0.4121693651212646,11.241235900000902
10,100,2,8,-23,-23,28,0.4924778551913151,-22.97105601486941,27.43189541086079,0.41564102503523304,12.025350600015372
10,100,2,8,-23,-23,28,-23.128824266873895,-23.1591668192359,28.224440478114474,0.305696691781978,11.35101919999579
10,100,2,8,-23,-23,28,-5.188339146439529,-23.116412475771583,27.76291028677656,0.4169578947864585,12.666375200002221
10,100,2,8,-23,-23,28,-5.994947132989566,-22.993967354852646,28.49226801655145,0.4121659913021063,13.348580899997614
10,100,2,8,-23,-23,28,-1.698551945777743,-22.875034820744162,28.14259905840248,0.4158198417781037,11.746756800013827
10,100,2,8,-20,-27,26,-19.99932600167298,-15.003629604610447,25.972110331724025,0.3931604240858324,11.627166899997974
10,100,2,8,-20,-27,26,-19.993407355259222,-17.238764178178158,25.952087568076696,0.39337596932636787,11.963625199976377
10,100,2,8,-20,-27,26,-5.326680109330399,-26.999394703292136,26.012390826844857,0.4128872426066237,11.561028399999486
10,100,2,8,-20,-27,26,-19.99507757341631,-14.951769075249082,25.96507390662458,0.39318404548205543,11.551812199992128
10,100,2,8,-20,-27,26,-19.9919344476159,-13.918475447469628,25.972927722354306,0.3933198685103381,11.733310399984475
10,100,2,8,-20,-27,26,-19.996768749760733,-30.0,25.694779453680436,0.39812977531626076,11.743446699983906
10,100,2,8,22,21,-23,22.00689130601793,21.023031742751357,-22.953827540595185,0.31415970239369695,10.981226800009608
10,100,2,8,22,21,-23,22.002031265892203,6.988057549625899,-22.9189163426193,0.3592341855835463,10.371528699994087
10,100,2,8,22,21,-23,22.000998663617835,11.760594977366354,-22.977405831726333,0.3586718199470871,10.605536799994297
10,100,2,8,22,21,-23,22.000975938865963,20.966086430496787,-22.962796131922122,0.314127561832358,9.7713131000055
10,100,2,8,22,21,-23,22.001781623305355,10.871324061073262,-22.970325710341438,0.35871809053742854,9.06103029998485
10,100,2,8,22,21,-23,22.00267819137952,21.001978267597863,-22.99908940307053,0.3131454891247809,9.015637700009393
10,100,2,8,27,29,26,27.000727719551072,5.366571176481975,26.000510230798493,0.37433927917288246,8.44062069998472
10,100,2,8,27,29,26,-12.433217452406588,30.0,-24.300273706051147,0.4905128343585043,8.588004299992463
10,100,2,8,27,29,26,27.002665101185457,6.661075606645494,26.00348234737175,0.374336102633537,8.337586800014833
10,100,2,8,27,29,26,27.00307745348496,4.335968807474806,26.000018608744018,0.3743742211056832,8.463171499985037
10,100,2,8,27,29,26,27.001104275949913,6.444113639497009,26.0474758107214,0.3745266949942682,9.62741700001061
10,100,2,8,27,29,26,14.257699309685236,29.036751172926646,26.10279103318479,0.46227937159077304,9.245892900013132
10,100,2,8,28,-26,28,30.0,-25.59782731264162,26.12920559515226,0.38616238475421205,11.472803400014527
10,100,2,8,28,-26,28,28.000502343032203,-25.982698979969875,27.915465521139964,0.31550042061350647,12.220162000012351
10,100,2,8,28,-26,28,5.102813010311384,-25.995301478805665,27.889187418439917,0.42084269070730673,12.439601100020809
10,100,2,8,28,-26,28,28.001505433025276,-13.275007929598866,28.067516602131338,0.3825507667550492,12.311809799983166
10,100,2,8,28,-26,28,28.001793866402213,-13.120173025607764,28.101733729135407,0.3825829350125316,12.073244200000772
10,100,2,8,28,-26,28,3.4096626925988742,-25.99909438845387,27.985524533330395,0.4207227908385086,12.107858999981545
10,100,2,8,-25,25,21,-24.996947897724528,24.8432239081616,20.996585481818137,0.342488808590955,7.5736071999999695
10,100,2,8,-25,25,21,-1.5382372220718903,24.90779886026173,21.108073305432686,0.45504276753661593,7.602836700010812
10,100,2,8,-25,25,21,-6.495362984690962,25.011336662507663,20.835940055966365,0.45189969016982023,7.772608499974012
10,100,2,8,-25,25,21,-25.04156393219096,13.384072834828686,21.001539600853732,0.38594262549169095,7.80488989999867
10,100,2,8,-25,25,21,-6.399596194544648,25.198701312316572,21.630602506155665,0.4533140749848783,7.469501499988837
10,100,2,8,-25,25,21,-24.985726069450315,25.24119218644084,21.26745930088827,0.3445134746420947,7.635946299997158
10,100,2,8,26,22,-26,26.208185754121395,12.141321908213566,-25.649573230128144,0.3711286974959579,8.959123000007821
10,100,2,8,26,22,-26,26.223472824642236,4.588304124205817,-25.76541680450571,0.37136918360941357,8.917494799999986
10,100,2,8,26,22,-26,26.00051978219276,11.56301258391755,-26.000468941221246,0.3734870292756348,9.183594700007234
10,100,2,8,26,22,-26,26.2060444543764,22.00601955484642,-25.93879477918187,0.333456960358787,8.906881799979601
10,100,2,8,26,22,-26,26.143198577150294,2.4789567114914632,-26.064622217377057,0.3719445269853835,9.037029700004496
10,100,2,8,26,22,-26,26.200535752887312,6.663439302725867,-25.62843794577983,0.3711929223439431,8.897501900006318
10,100,2,8,25,-22,27,25.087486311442497,-21.96326584613621,26.70151748331275,0.30627301612224445,10.478584399999818
10,100,2,8,25,-22,27,25.098353805716908,-21.864903278366917,26.920379384217526,0.30617610417471175,10.781439700018382
10,100,2,8,25,-22,27,25.091132762038296,-21.97155815861953,26.66312548988246,0.30713897126632805,10.32579080000869
10,100,2,8,25,-22,27,25.093789793741735,-21.900445357934462,26.828825955692547,0.30616047321543216,10.347477700008312
10,100,2,8,25,-22,27,25.091698657679927,-22.078422297910464,27.20639238990637,0.3078673739687521,10.307036700018216
10,100,2,8,25,-22,27,25.09703929787338,-12.827319689277163,26.95035858950837,0.3786912504641021,10.422269600006985
10,100,8,8,-24,-29,24,-23.9401114746027,-18.39130726814181,23.699312553160556,0.38174998771173646,7.296226500009652
10,100,8,8,-24,-29,24,-23.994971633332792,-16.49150439416043,23.993021367919013,0.38034446813776884,7.237497900001472
10,100,8,8,-24,-29,24,-23.99480751591019,-15.250394174501794,23.946199457461013,0.380150335599928,7.72036060001119
10,100,8,8,-24,-29,24,-5.319247314124042,-30.0,-18.434652431731248,0.4866630938116819,7.277497200004291
10,100,8,8,-24,-29,24,-23.997033797010914,-15.281049050166404,23.984105469038653,0.38046483031123013,7.34888740000315
10,100,8,8,-24,-29,24,-23.996150871279657,-15.276736501742063,23.951793735838,0.38023187126582114,7.3141062000067905
10,100,8,8,23,-21,28,23.01602322241681,0.14922006168788915,27.79757468159272,0.3650286872047851,8.935582000005525
10,100,8,8,23,-21,28,23.060500178425556,-20.853472366955472,27.79367909814724,0.31707717872845675,9.262430099974154
10,100,8,8,23,-21,28,23.000839329226128,-21.198138586066115,28.073793611878454,0.3159588982382822,9.144235400017351
10,100,8,8,23,-21,28,23.04903053391032,7.093205014945265,27.7122867661479,0.37150656985260744,8.937491299991962
10,100,8,8,23,-21,28,22.936884366978838,-21.520295450634123,28.496468827284495,0.32376518660793285,9.141768400004366
10,100,8,8,23,-21,28,23.000949914204146,-21.119416875512723,28.256525799649957,0.3164162142214846,9.134943200013367
10,100,8,8,-26,23,-20,-11.385291471612717,23.001729255404985,-20.01525980580868,0.4217297322563686,10.042520999995759
10,100,8,8,-26,23,-20,-25.998868382378085,23.002175535443662,-20.01615123801862,0.3145141227872398,10.197373400005745
10,100,8,8,-26,23,-20,-11.38121794178606,23.001753725172946,-20.016247322052863,0.4217297322563686,9.974331600009464
10,100,8,8,-26,23,-20,-25.999103044368784,22.986898307514455,-20.01730063153357,0.3146444005154616,10.10271749997628
10,100,8,8,-26,23,-20,-10.879345254342343,23.002008715223408,-20.04572408612941,0.4218540882696713,10.307729199994355
10,100,8,8,-26,23,-20,-25.999995954348083,12.632405003333933,-20.00154549514517,0.38404986022565607,10.318702399992617
10,100,8,8,24,26,22,24.000178969821988,26.000969768048844,21.999188476292456,0.3130776253966162,10.987858200009214
10,100,8,8,24,26,22,5.885242718074643,29.809333392536015,-21.52847000932335,0.4773456778986639,10.846844000014244
10,100,8,8,24,26,22,24.012904361608076,12.372018737619257,21.909868231725245,0.38339782183545973,10.705090900009964
10,100,8,8,24,26,22,24.00343433695692,12.372037718115132,21.91204439157216,0.38317200829675957,10.316051899979357
10,100,8,8,24,26,22,24.27210630643419,26.222490194032932,22.378884739290367,0.31393891740206376,10.436252899991814
10,100,8,8,24,26,22,24.014351662044948,12.369798489835397,21.906713802987817,0.38339782183545973,10.340213100018445
10,100,8,8,25,-29,-28,25.101464981764117,-4.869802444680841,-28.22280492532542,0.3724625003185073,8.666429600008996
10,100,8,8,25,-29,-28,25.122012307276112,-1.2655130757072899,-28.090512869369384,0.3753905793718192,8.689897200005362
10,100,8,8,25,-29,-28,25.099885323998052,22.124925231991654,-28.176260256787792,0.3899992615112157,7.883766999992076
10,100,8,8,25,-29,-28,25.10270447455157,-16.884609356007772,-28.122771242378978,0.3734515071261293,8.589246000017738
10,100,8,8,25,-29,-28,25.09128144667607,-29.066645341914096,-27.74434733773475,0.34398128195859884,8.907917400007136
10,100,8,8,25,-29,-28,25.12062679785237,-5.340021802321458,-28.277641989181188,0.3724862231812078,8.63656440001796
10,100,8,8,21,21,25,21.002151534144215,12.323565160009425,25.00030101753267,0.36869853330897173,10.47850539998035
10,100,8,8,21,21,25,21.00337296156254,21.00039214618797,25.0027957946247,0.2864664921880112,10.480279700015672
10,100,8,8,21,21,25,21.001658443345736,21.003236849436764,25.011547429313072,0.28657026135168256,10.371975799993379
10,100,8,8,21,21,25,21.003366138531916,21.003514965090922,25.01300246078168,0.28657026135168256,10.57435149999219
10,100,8,8,21,21,25,21.003999570424455,21.001072225289096,25.004336282783235,0.28637276520146937,10.62216310002259
10,100,8,8,21,21,25,21.003924255435923,12.400031584482706,25.002963859582973,0.36869853330897173,10.6969861999969
10,100,8,8,-26,27,-25,-25.997927259760708,27.001903625413348,-25.00655440528605,0.31521572189875724,10.036963299993658
10,100,8,8,-26,27,-25,-7.446526429397143,27.00051006238667,-25.040009696502388,0.41598164551184585,10.380985499999952
10,100,8,8,-26,27,-25,-25.999792247832705,14.081431327327401,-25.000061951565094,0.38782494121394645,10.424802499997895
10,100,8,8,-26,27,-25,-25.994502682804157,27.001208884226376,-25.003996393790313,0.31522457992234093,10.276687099976698
10,100,8,8,-26,27,-25,-25.996640095624734,8.67024870071688,-25.012794394703853,0.3890503011430182,10.451597099978244
10,100,8,8,-26,27,-25,-6.85608244569271,27.00067803749148,-25.018145922868364,0.415901923299593,10.337597399979131
10,100,8,8,21,22,-23,21.003354698597587,12.358835132927027,-22.997406052987916,0.3700368968748966,10.542820499977097
10,100,8,8,21,22,-23,21.00249886644933,22.003729265282768,-23.002971037225084,0.28670022150525887,10.448112300015055
10,100,8,8,21,22,-23,21.00178331246457,22.002574928726407,-23.00174781450445,0.2867002215052589,10.223185500013642
10,100,8,8,21,22,-23,21.003158499248265,12.34360222430077,-22.99777999275672,0.36994331648948053,10.372916299995268
10,100,8,8,21,22,-23,21.001077072035507,22.003831531669658,-23.000498086781107,0.2867002215052589,10.403309799992712
10,100,8,8,21,22,-23,10.70573954075156,22.000889425748394,-22.957828624337637,0.4102697782905653,10.195624099986162
10,100,8,8,-24,-26,21,-24.00022624078482,-25.962624493133827,20.993868211986648,0.33103270750562236,7.669076399994083
10,100,8,8,-24,-26,21,-24.009566068516076,-25.956220361416985,21.00841109572059,0.3309866181845945,7.36017939998419
10,100,8,8,-24,-26,21,-24.004245292639194,-3.4310885833114844,20.98357886441921,0.38193452180410614,7.303724099998362
10,100,8,8,-24,-26,21,-23.993803859378005,-15.472652104257804,20.93800697516202,0.3761272673545998,7.758732699992834
10,100,8,8,-24,-26,21,-23.99676328944031,-9.95883935181097,20.99178936286181,0.37692998969583447,7.477326799998991
10,100,8,8,-24,-26,21,-24.108106039473906,-25.641841230582898,21.247572477556258,0.3362331192282624,7.478774699993664
